-0.163625 5016.45
-0.0981748 2043.23
-0.0327249 11401.8
0.0327249 -1531.32
0.0981748 -178.544
0.163625 -2613.1
0.229074 -12576.1
0.294524 14481.6
0.359974 -6248.29
0.425424 15.5859
0.490874 6109.58
0.556324 3079.23
0.621774 -4468.63
0.687223 11765.3
0.752673 -5794.87
0.818123 3169.61
0.883573 -2122.58
0.949023 4081.31
1.01447 3178.76
1.07992 -10039.2
1.14537 -2503.58
1.21082 -1534.5
1.27627 3471.48
1.34172 -4039.03
1.40717 1392.68
1.47262 -12561.3
1.53807 7135.39
1.60352 1930.58
1.66897 -6546.31
1.73442 -7227.88
1.79987 -7605.88
1.86532 -4618.96
1.93077 -3853.44
1.99622 626.028
2.06167 1811.6
2.12712 -15162.1
2.19257 -2268.91
2.25802 3173.32
