-0.490874 20.3614
-0.294524 19.6392
-0.0981748 19.9055
0.0981748 19.9848
0.294524 21.0914
0.490874 20.8723
0.687223 20.9397
0.883573 19.644
1.07992 19.8269
1.27627 18.8891
1.47262 18.2098
1.66897 20.0372
1.86532 19.7099
2.06167 20.6329
2.25802 20.4599
2.45437 19.6318
2.65072 19.441
2.84707 19.2389
3.04342 20.3608
3.23977 20.6126
3.43612 21.4201
3.63247 19.4052
3.82882 19.7105
4.02517 19.0187
4.22152 19.4507
4.41786 20.0331
4.61421 19.0688
4.81056 20.0119
5.00691 17.7073
5.20326 19.4629
5.39961 19.1398
5.59596 20.3197
5.79231 20.3615
5.98866 19.6392
6.18501 19.9055
6.38136 19.9848
6.57771 21.0914
6.77406 20.8723
