-0.163625 -0.000497304
-0.0981748 -0.186147
-0.0327249 -0.284068
0.0327249 -0.0418186
0.0981748 -0.0428981
0.163625 0.6713
0.229074 0.537062
0.294524 -0.00318334
0.359974 -0.0863708
0.425424 0.755311
0.490874 0.391256
0.556324 -0.0421305
0.621774 1.41363
0.687223 0.0934316
0.752673 0.00911379
0.818123 -0.216561
0.883573 -1.04161
0.949023 -0.0950881
1.01447 0.0121013
1.07992 1.08403
1.14537 1.34426
1.21082 0.0318876
1.27627 -0.159738
1.34172 0.31153
1.40717 -0.110848
1.47262 0.000851065
1.53807 0.176552
1.60352 0.066673
1.66897 0.0230361
1.73442 -0.144077
1.79987 1.05854
1.86532 0.173436
1.93077 0.000169095
1.99622 -0.122763
2.06167 0.399481
2.12712 -0.181725
2.19257 0.0775272
2.25802 -0.404246
