-0.163625 0.74187
-0.0981748 -0.288246
-0.0327249 0.407354
0.0327249 0.00438865
0.0981748 0.166647
0.163625 1.24838
0.229074 -0.0113563
0.294524 0.316493
0.359974 -0.911543
0.425424 -0.277765
0.490874 -0.00486387
0.556324 0.131454
0.621774 0.221833
0.687223 0.0244708
0.752673 0.0938267
0.818123 -0.487171
0.883573 -0.596568
0.949023 0.000792317
1.01447 -0.185699
1.07992 0.349142
1.14537 -0.0982352
1.21082 0.242203
1.27627 -0.529549
1.34172 0.477934
1.40717 0.00499193
1.47262 -0.247138
1.53807 -0.222868
1.60352 -0.0797581
1.66897 -0.0402292
1.73442 -0.7592
1.79987 0.269082
1.86532 -0.0096241
1.93077 0.0737558
1.99622 -0.387731
2.06167 -0.472282
2.12712 0.0185948
2.19257 -1.20222
2.25802 -0.0577697
