-0.163625 0.183901
-0.0981748 12.0844
-0.0327249 18.9433
0.0327249 10.4697
0.0981748 1.7213
0.163625 15.7132
0.229074 18.6621
0.294524 0.251135
0.359974 6.78851
0.425424 19.7502
0.490874 11.3994
0.556324 2.49728
0.621774 18.9743
0.687223 13.9033
0.752673 1.1139
0.818123 11.0997
0.883573 20.2924
0.949023 14.3642
1.01447 2.70884
1.07992 14.9604
1.14537 18.5289
1.21082 4.29073
1.27627 12.0887
1.34172 20.1229
1.40717 14.9885
1.47262 -0.10076
1.53807 17.3899
1.60352 19.127
1.66897 8.22435
1.73442 7.533
1.79987 17.1625
1.86532 16.2525
1.93077 0.482769
1.99622 11.4317
2.06167 19.9055
2.12712 8.67831
2.19257 3.76321
2.25802 18.1404
