-0.163625 -0.0137535
-0.0981748 -0.172384
-0.0327249 -0.506059
0.0327249 -0.526904
0.0981748 -0.0466625
0.163625 -0.510556
0.229074 -0.984537
0.294524 0.0342227
0.359974 0.0783047
0.425424 0.114858
0.490874 -0.449447
0.556324 -0.150549
0.621774 -0.928266
0.687223 1.17628
0.752673 -0.303365
0.818123 -0.291606
0.883573 0.83426
0.949023 -0.425613
1.01447 0.198523
1.07992 0.480116
1.14537 0.197675
1.21082 -0.215012
1.27627 0.556113
1.34172 0.104445
1.40717 1.28345
1.47262 -0.0884501
1.53807 -0.405485
1.60352 -0.624157
1.66897 -0.499254
1.73442 0.410433
1.79987 0.33494
1.86532 0.614099
1.93077 0.0247776
1.99622 -0.55545
2.06167 0.351683
2.12712 -0.0319193
2.19257 -0.459806
2.25802 -0.257933
