-1.00134 0.585222
-0.998656 0.602827
-0.995756 0.696747
-0.992399 -0.241408
-0.988514 -0.355803
-0.984021 -0.402097
-0.978828 -0.493485
-0.972831 -0.0599444
-0.965912 -0.283477
-0.957937 -0.275445
-0.948756 -0.63567
-0.938201 0.953618
-0.926084 0.945048
-0.912201 -0.586064
-0.896326 0.521272
-0.878215 0.70299
-0.85761 0.688655
-0.834238 0.640308
-0.807819 0.0340894
-0.778072 -0.924416
-0.744725 -0.927668
-0.707526 0.253633
-0.666257 -0.248175
-0.620749 -0.261826
-0.570903 -0.178883
-0.516705 -0.393136
-0.458241 0.703092
-0.395716 0.702447
-0.329458 -0.32286
-0.259924 -0.342877
-0.187691 0.784032
-0.113445 0.808965
-0.0379552 -0.788295
0.0379552 -0.856799
