0.0981748 0.0468716
0.294524 0.110082
0.490874 -0.250396
0.687223 0.49815
0.883573 -0.00229178
1.07992 0.0813122
1.27627 0.0909838
1.47262 -0.0782829
1.66897 -0.253312
1.86532 0.509047
2.06167 -0.0338995
2.25802 0.204553
2.45437 0.33833
2.65072 0.123198
2.84707 -0.100137
3.04342 0.0921886
3.23977 0.203368
3.43612 -0.231797
3.63247 0.205267
3.82882 0.014648
4.02517 -0.214356
4.22152 0.0924495
4.41786 -0.167608
4.61421 -0.175825
4.81056 -0.0279708
5.00691 -0.401941
5.20326 -0.0759912
5.39961 0.00162093
5.59596 -0.321157
5.79231 0.326908
5.98866 -0.431768
6.18501 -0.0921559
6.38136 0.0600348
6.57771 0.174873
6.77406 -0.35764
6.97041 0.411602
7.16676 -0.213786
7.36311 0.202201
7.55946 -0.316484
7.75581 -0.0293248
7.95216 0.118817
8.14851 -0.106951
8.34486 0.160008
8.54121 -0.152687
8.73755 -0.0539431
8.9339 -0.167948
9.13025 0.0272084
9.3266 -0.0740812
9.52295 -0.395141
9.7193 0.2699
9.91565 -0.128039
10.112 0.0239894
10.3084 -0.0566788
10.5047 -0.0148173
10.701 0.0460399
10.8974 -0.349193
11.0937 -0.0895973
11.2901 -0.307761
11.4864 0.174504
11.6828 -0.0106132
11.8791 0.0838604
12.0755 0.135974
12.2718 0.354947
12.4682 -0.231918
