-1.00134 -0.0471756
-0.998656 -0.0418186
-0.995756 0.301812
-0.992399 0.16543
-0.988514 0.134689
-0.984021 -0.0598369
-0.978828 -0.0305472
-0.972831 -0.0278978
-0.965912 -0.0214223
-0.957937 0.0135294
-0.948756 0.0129513
-0.938201 -0.01831
-0.926084 -0.013486
-0.912201 0.00145472
-0.896326 0.00139735
-0.878215 0.000159667
-0.85761 -0.00348726
-0.834238 0.0034875
-0.807819 -0.00251547
-0.778072 -0.00127304
-0.744725 -0.000262742
-0.707526 0.000262744
-0.666257 -0.00144113
-0.620749 -0.00450277
-0.570903 -0.00654765
-0.516705 -0.00633646
-0.458241 -0.0129281
-0.395716 -0.0192669
-0.329458 0.0124381
-0.259924 -0.0388767
-0.187691 -0.0494445
-0.113445 -0.00735061
-0.0379552 -0.0148144
0.0379552 -0.00917331
