-0.490874 0.0305881
-0.294524 0.380908
-0.0981748 -0.262046
0.0981748 0.118297
0.294524 0.181306
0.490874 -0.0279237
0.687223 0.17842
0.883573 0.0639604
1.07992 -0.00833477
1.27627 -0.151314
1.47262 -0.13127
1.66897 -0.286132
1.86532 -0.0917343
2.06167 -0.28051
2.25802 -0.190665
2.45437 -0.56381
2.65072 -0.0620932
2.84707 -0.174789
3.04342 -0.226635
3.23977 -0.391563
3.43612 -0.160601
3.63247 -0.836005
3.82882 0.055377
4.02517 -0.252008
4.22152 -0.386837
4.41786 -0.168272
4.61421 -0.318212
4.81056 0.234969
5.00691 -0.483537
5.20326 -0.387349
5.39961 0.432154
5.59596 -0.633243
5.79231 0.352769
5.98866 0.362921
6.18501 -0.405966
6.38136 0.18961
6.57771 0.109549
6.77406 0.120819
