-1.00134 19.9736
-0.998656 19.9848
-0.995756 18.8891
-0.992399 16.9091
-0.988514 19.8272
-0.984021 19.8262
-0.978828 18.004
-0.972831 16.8265
-0.965912 17.0729
-0.957937 17.0261
-0.948756 15.7696
-0.938201 21.0551
-0.926084 21.0567
-0.912201 15.8469
-0.896326 15.9725
-0.878215 16.9782
-0.85761 16.9949
-0.834238 20.5446
-0.807819 19.1685
-0.778072 14.556
-0.744725 14.5556
-0.707526 16.4808
-0.666257 15.453
-0.620749 15.4537
-0.570903 16.734
-0.516705 14.2952
-0.458241 17.04
-0.395716 17.0335
-0.329458 20.4961
-0.259924 18.2375
-0.187691 10.8912
-0.113445 10.8829
-0.0379552 13.7559
0.0379552 11.0379
