-0.163625 11.746
-0.0981748 19.2695
-0.0327249 8.54812
0.0327249 1.14182
0.0981748 18.3062
0.163625 17.9682
0.229074 1.87784
0.294524 4.51183
0.359974 20.3069
0.425424 11.7314
0.490874 1.63352
0.556324 21.4408
0.621774 18.2694
0.687223 2.55945
0.752673 9.03758
0.818123 18.4084
0.883573 13.0805
0.949023 0.362223
1.01447 16.5982
1.07992 18.5005
1.14537 8.86686
1.21082 6.24213
1.27627 19.9827
1.34172 15.9163
1.40717 0.238081
1.47262 14.9335
1.53807 19.6625
1.60352 9.67216
1.66897 5.9437
1.73442 16.9084
1.79987 18.4982
1.86532 1.62928
1.93077 11.3771
1.99622 20.079
2.06167 13.7559
2.12712 1.03813
2.19257 18.486
2.25802 18.9557
