-0.490874 0.420044
-0.294524 -0.124128
-0.0981748 0.351682
0.0981748 0.602827
0.294524 0.773732
0.490874 -0.124632
0.687223 -0.276072
0.883573 -0.27657
1.07992 0.30157
1.27627 0.696747
1.47262 -0.810296
1.66897 0.130635
1.86532 0.403357
2.06167 0.374996
2.25802 -0.0498731
2.45437 -0.44631
2.65072 -0.232214
2.84707 -0.393637
3.04342 0.0963887
3.23977 -0.128339
3.43612 0.186899
3.63247 -0.474659
3.82882 -0.0336578
4.02517 -0.358722
4.22152 -0.101557
4.41786 0.534393
4.61421 -0.120616
4.81056 0.473953
5.00691 -0.798012
5.20326 -0.452459
5.39961 -0.0366184
5.59596 0.0447985
5.79231 0.420049
5.98866 -0.124125
6.18501 0.351683
6.38136 0.602828
6.57771 0.773732
6.77406 -0.124632
