-1.00134 -9314.87
-0.998656 -11718.6
-0.995756 364.672
-0.992399 1346.09
-0.988514 4566.39
-0.984021 4701.35
-0.978828 6299.82
-0.972831 4233.87
-0.965912 917.995
-0.957937 1419.55
-0.948756 2210.06
-0.938201 -6247.42
-0.926084 -5629.55
-0.912201 2023.26
-0.896326 2292.39
-0.878215 528.869
-0.85761 -848.549
-0.834238 3602.55
-0.807819 5356.64
-0.778072 -5649.62
-0.744725 -4700.91
-0.707526 -1589.05
-0.666257 -1745.2
-0.620749 -2058.76
-0.570903 -3735.58
-0.516705 -4201.44
-0.458241 4844.74
-0.395716 4431.78
-0.329458 4650.31
-0.259924 5012.02
-0.187691 638.406
-0.113445 -30.407
-0.0379552 1811.6
0.0379552 2185.82
