0.392699 0.03125 -4.85824e-10
1.1781 0.03125 -1.07587e-09
1.9635 0.03125 -8.13438e-10
2.74889 0.03125 6.98703e-10
3.53429 0.03125 4.81311e-10
4.31969 0.03125 -3.54073e-09
5.10509 0.03125 3.10824e-09
5.89049 0.03125 2.14951e-09
6.67588 0.03125 -6.81012e-10
7.46128 0.03125 2.18449e-09
8.24668 0.03125 1.77757e-09
9.03208 0.03125 9.36014e-11
9.81748 0.03125 -2.38022e-09
10.6029 0.03125 -1.12811e-09
11.3883 0.03125 -2.57372e-09
12.1737 0.03125 -1.97186e-10
12.9591 0.03125 3.34194e-09
13.7445 0.03125 -4.01567e-09
14.5299 0.03125 -4.37704e-10
15.3153 0.03125 3.89482e-09
16.1007 0.03125 4.72673e-10
16.8861 0.03125 2.26376e-09
17.6715 0.03125 -1.48159e-09
18.4569 0.03125 -4.50418e-09
19.2423 0.03125 -3.09024e-10
20.0277 0.03125 3.35415e-09
20.8131 0.03125 3.59118e-09
21.5984 0.03125 -3.43285e-09
22.3838 0.03125 -3.91157e-09
23.1692 0.03125 5.24689e-09
23.9546 0.03125 1.92444e-10
24.74 0.03125 -1.78318e-09
0.392699 0.09375 2.74339e-08
1.1781 0.09375 -1.13144e-08
1.9635 0.09375 -1.8874e-08
2.74889 0.09375 1.55519e-08
3.53429 0.09375 1.57156e-08
4.31969 0.09375 -6.42754e-08
5.10509 0.09375 3.3111e-08
5.89049 0.09375 -8.86493e-10
6.67588 0.09375 -2.11524e-08
7.46128 0.09375 5.61091e-08
8.24668 0.09375 1.79764e-08
9.03208 0.09375 -1.5052e-09
9.81748 0.09375 -6.21744e-08
10.6029 0.09375 -1.52377e-08
11.3883 0.09375 -3.37883e-09
12.1737 0.09375 1.08719e-08
12.9591 0.09375 5.16281e-08
13.7445 0.09375 -5.21057e-08
14.5299 0.09375 6.86637e-09
15.3153 0.09375 5.05551e-08
16.1007 0.09375 -4.33933e-09
16.8861 0.09375 7.91982e-09
17.6715 0.09375 -6.80135e-10
18.4569 0.09375 -3.87503e-08
19.2423 0.09375 -7.35182e-09
20.0277 0.09375 3.39728e-08
20.8131 0.09375 4.85542e-08
21.5984 0.09375 -3.34793e-08
22.3838 0.09375 -1.33574e-07
23.1692 0.09375 6.16318e-08
23.9546 0.09375 4.86407e-08
24.74 0.09375 -1.78049e-08
0.392699 0.15625 9.10046e-08
1.1781 0.15625 1.43179e-08
1.9635 0.15625 -5.23418e-08
2.74889 0.15625 1.0772e-08
3.53429 0.15625 5.70792e-08
4.31969 0.15625 -1.3629e-07
5.10509 0.15625 7.10057e-08
5.89049 0.15625 -7.83181e-09
6.67588 0.15625 -8.22444e-08
7.46128 0.15625 1.25574e-07
8.24668 0.15625 4.70007e-08
9.03208 0.15625 1.46677e-08
9.81748 0.15625 -1.46865e-07
10.6029 0.15625 -6.01416e-08
11.3883 0.15625 -6.70694e-09
12.1737 0.15625 3.12645e-08
12.9591 0.15625 1.35724e-07
13.7445 0.15625 -9.58578e-08
14.5299 0.15625 1.22145e-08
15.3153 0.15625 1.00206e-07
16.1007 0.15625 -5.81478e-09
16.8861 0.15625 -3.34376e-09
17.6715 0.15625 5.95648e-09
18.4569 0.15625 -6.57674e-08
19.2423 0.15625 -2.33228e-08
