0.392699 0.03125 0.916274
1.1781 0.03125 0.916274
1.9635 0.03125 0.916274
2.74889 0.03125 0.916274
3.53429 0.03125 0.916274
4.31969 0.03125 0.916274
5.10509 0.03125 0.916274
5.89049 0.03125 0.916274
6.67588 0.03125 0.916274
7.46128 0.03125 0.916274
8.24668 0.03125 0.916274
9.03208 0.03125 0.916274
9.81748 0.03125 0.916274
10.6029 0.03125 0.916274
11.3883 0.03125 0.916274
12.1737 0.03125 0.916274
12.9591 0.03125 0.916274
13.7445 0.03125 0.916274
14.5299 0.03125 0.916274
15.3153 0.03125 0.916274
16.1007 0.03125 0.916274
16.8861 0.03125 0.916274
17.6715 0.03125 0.916274
18.4569 0.03125 0.916274
19.2423 0.03125 0.916273
20.0277 0.03125 0.916274
20.8131 0.03125 0.916274
21.5984 0.03125 0.916274
22.3838 0.03125 0.916274
23.1692 0.03125 0.916274
23.9546 0.03125 0.916274
24.74 0.03125 0.916274
0.392699 0.09375 2.13292
1.1781 0.09375 2.13292
1.9635 0.09375 2.13292
2.74889 0.09375 2.13292
3.53429 0.09375 2.13292
4.31969 0.09375 2.13292
5.10509 0.09375 2.13292
5.89049 0.09375 2.13292
6.67588 0.09375 2.13292
7.46128 0.09375 2.13292
8.24668 0.09375 2.13292
9.03208 0.09375 2.13292
9.81748 0.09375 2.13292
10.6029 0.09375 2.13292
11.3883 0.09375 2.13292
12.1737 0.09375 2.13292
12.9591 0.09375 2.13292
13.7445 0.09375 2.13292
14.5299 0.09375 2.13292
15.3153 0.09375 2.13292
16.1007 0.09375 2.13292
16.8861 0.09375 2.13292
17.6715 0.09375 2.13292
18.4569 0.09375 2.13292
19.2423 0.09375 2.13292
20.0277 0.09375 2.13292
20.8131 0.09375 2.13292
21.5984 0.09375 2.13292
22.3838 0.09375 2.13292
23.1692 0.09375 2.13292
23.9546 0.09375 2.13292
24.74 0.09375 2.13292
0.392699 0.15625 2.89958
1.1781 0.15625 2.89958
1.9635 0.15625 2.89959
2.74889 0.15625 2.89959
3.53429 0.15625 2.89959
4.31969 0.15625 2.89959
5.10509 0.15625 2.89958
5.89049 0.15625 2.89958
6.67588 0.15625 2.89958
7.46128 0.15625 2.89958
8.24668 0.15625 2.89958
9.03208 0.15625 2.89958
9.81748 0.15625 2.89958
10.6029 0.15625 2.89959
11.3883 0.15625 2.89959
12.1737 0.15625 2.89958
12.9591 0.15625 2.89959
13.7445 0.15625 2.89959
14.5299 0.15625 2.89959
15.3153 0.15625 2.89959
16.1007 0.15625 2.89959
16.8861 0.15625 2.89959
17.6715 0.15625 2.89959
18.4569 0.15625 2.89959
19.2423 0.15625 2.89958
20.0277 0.15625 2.89958
20.8131 0.15625 2.89958
21.5984 0.15625 2.89958
22.3838 0.15625 2.89959
23.1692 0.15625 2.89959
23.9546 0.15625 2.89958
24.74 0.15625 2.89958
0.392699 0.21875 3.35909
1.1781 0.21875 3.35909
1.9635 0.21875 3.35909
2.74889 0.21875 3.35909
3.53429 0.21875 3.35909
4.31969 0.21875 3.35909
5.10509 0.21875 3.35909
5.89049 0.21875 3.35909
6.67588 0.21875 3.35909
7.46128 0.21875 3.35909
8.24668 0.21875 3.35909
9.03208 0.21875 3.35909
9.81748 0.21875 3.35909
10.6029 0.21875 3.35909
11.3883 0.21875 3.35909
12.1737 0.21875 3.35909
