0.392699 0.03125 0.365389
1.1781 0.03125 0.365393
1.9635 0.03125 0.365392
2.74889 0.03125 0.36539
3.53429 0.03125 0.365391
4.31969 0.03125 0.365391
5.10509 0.03125 0.365391
5.89049 0.03125 0.36539
6.67588 0.03125 0.365392
7.46128 0.03125 0.365392
8.24668 0.03125 0.365392
9.03208 0.03125 0.365392
9.81748 0.03125 0.365392
10.6029 0.03125 0.36539
11.3883 0.03125 0.365393
12.1737 0.03125 0.365391
12.9591 0.03125 0.36539
13.7445 0.03125 0.365391
14.5299 0.03125 0.365392
15.3153 0.03125 0.36539
16.1007 0.03125 0.36539
16.8861 0.03125 0.365392
17.6715 0.03125 0.365391
18.4569 0.03125 0.365391
19.2423 0.03125 0.365392
20.0277 0.03125 0.365389
20.8131 0.03125 0.365392
21.5984 0.03125 0.365391
22.3838 0.03125 0.365392
23.1692 0.03125 0.365389
23.9546 0.03125 0.365391
24.74 0.03125 0.365391

0.392699 0.09375 0.731313
1.1781 0.09375 0.731321
1.9635 0.09375 0.731315
2.74889 0.09375 0.731317
3.53429 0.09375 0.731318
4.31969 0.09375 0.73132
5.10509 0.09375 0.731316
5.89049 0.09375 0.731321
6.67588 0.09375 0.731317
7.46128 0.09375 0.731313
8.24668 0.09375 0.731317
9.03208 0.09375 0.731321
9.81748 0.09375 0.731322
10.6029 0.09375 0.73132
11.3883 0.09375 0.731316
12.1737 0.09375 0.731321
12.9591 0.09375 0.731322
13.7445 0.09375 0.731322
14.5299 0.09375 0.731317
15.3153 0.09375 0.731314
16.1007 0.09375 0.731316
16.8861 0.09375 0.731314
17.6715 0.09375 0.73132
18.4569 0.09375 0.731317
19.2423 0.09375 0.731314
20.0277 0.09375 0.731314
20.8131 0.09375 0.731317
21.5984 0.09375 0.73132
22.3838 0.09375 0.731321
23.1692 0.09375 0.731314
23.9546 0.09375 0.731315
24.74 0.09375 0.731321

0.392699 0.15625 0.834033
1.1781 0.15625 0.834031
1.9635 0.15625 0.834036
2.74889 0.15625 0.834038
3.53429 0.15625 0.834031
4.31969 0.15625 0.834037
5.10509 0.15625 0.834033
5.89049 0.15625 0.834035
6.67588 0.15625 0.834036
7.46128 0.15625 0.834031
8.24668 0.15625 0.834037
9.03208 0.15625 0.834039
9.81748 0.15625 0.834043
10.6029 0.15625 0.834035
11.3883 0.15625 0.834039
12.1737 0.15625 0.834032
12.9591 0.15625 0.834039
13.7445 0.15625 0.834032
14.5299 0.15625 0.834032
15.3153 0.15625 0.83403
16.1007 0.15625 0.83404
16.8861 0.15625 0.834035
17.6715 0.15625 0.834039
18.4569 0.15625 0.834034
19.2423 0.15625 0.834034
20.0277 0.15625 0.834037
20.8131 0.15625 0.834035
21.5984 0.15625 0.834041
22.3838 0.15625 0.834041
23.1692 0.15625 0.834038
23.9546 0.15625 0.834035
24.74 0.15625 0.834041

0.392699 0.21875 0.884522
1.1781 0.21875 0.884526
1.9635 0.21875 0.884522
2.74889 0.21875 0.884524
3.53429 0.21875 0.88452
4.31969 0.21875 0.88452
5.10509 0.21875 0.884527
5.89049 0.21875 0.884528
6.67588 0.21875 0.884531
7.46128 0.21875 0.884525
8.24668 0.21875 0.884527
9.03208 0.21875 0.884524
9.81748 0.21875 0.884531
10.6029 0.21875 0.884531
11.3883 0.21875 0.884521
12.1737 0.21875 0.884525
12.9591 0.21875 0.88452
13.7445 0.21875 0.884521
14.5299 0.21875 0.884521
15.3153 0.21875 0.884529
16.1007 0.21875 0.884522
16.8861 0.21875 0.884526
17.6715 0.21875 0.884521
18.4569 0.21875 0.884523
19.2423 0.21875 0.884529
20.0277 0.21875 0.88452
20.8131 0.21875 0.884531
21.5984 0.21875 0.884527
22.3838 0.21875 0.884531
23.1692 0.21875 0.884531
23.9546 0.21875 0.884526
24.74 0.21875 0.884525

0.392699 0.28125 0.92038
1.1781 0.28125 0.920388
1.9635 0.28125 0.92039
2.74889 0.28125 0.920384
3.53429 0.28125 0.920388
4.31969 0.28125 0.920383
5.10509 0.28125 0.920384
5.89049 0.28125 0.920392
6.67588 0.28125 0.920389
7.46128 0.28125 0.920392
8.24668 0.28125 0.92039
9.03208 0.28125 0.920392
9.81748 0.28125 0.920385
10.6029 0.28125 0.920391
11.3883 0.28125 0.920385
12.1737 0.28125 0.920388
12.9591 0.28125 0.920386
13.7445 0.28125 0.920391
14.5299 0.28125 0.920388
15.3153 0.28125 0.920391
16.1007 0.28125 0.920382
16.8861 0.28125 0.920387
17.6715 0.28125 0.920391
18.4569 0.28125 0.920382
19.2423 0.28125 0.920386
20.0277 0.28125 0.920385
20.8131 0.28125 0.920391
21.5984 0.28125 0.920386
22.3838 0.28125 0.920387
23.1692 0.28125 0.920394
23.9546 0.28125 0.920385
24.74 0.28125 0.920386

0.392699 0.34375 0.948739
1.1781 0.34375 0.94874
1.9635 0.34375 0.94874
2.74889 0.34375 0.948739
3.53429 0.34375 0.948739
4.31969 0.34375 0.948739
5.10509 0.34375 0.948741
5.89049 0.34375 0.948744
6.67588 0.34375 0.94874
7.46128 0.34375 0.948745
8.24668 0.34375 0.948749
9.03208 0.34375 0.948748
9.81748 0.34375 0.948744
10.6029 0.34375 0.948746
11.3883 0.34375 0.948746
12.1737 0.34375 0.948741
12.9591 0.34375 0.948744
13.7445 0.34375 0.948739
14.5299 0.34375 0.948739
15.3153 0.34375 0.948744
16.1007 0.34375 0.948747
16.8861 0.34375 0.948745
17.6715 0.34375 0.948748
18.4569 0.34375 0.948738
19.2423 0.34375 0.948744
20.0277 0.34375 0.948748
20.8131 0.34375 0.948747
21.5984 0.34375 0.948747
22.3838 0.34375 0.948744
23.1692 0.34375 0.94875
23.9546 0.34375 0.948743
24.74 0.34375 0.948749

0.392699 0.40625 0.972259
1.1781 0.40625 0.972251
1.9635 0.40625 0.972262
2.74889 0.40625 0.972257
3.53429 0.40625 0.972253
4.31969 0.40625 0.972255
5.10509 0.40625 0.972253
5.89049 0.40625 0.972251
6.67588 0.40625 0.972256
7.46128 0.40625 0.972255
8.24668 0.40625 0.97226
9.03208 0.40625 0.972256
9.81748 0.40625 0.97226
10.6029 0.40625 0.972253
11.3883 0.40625 0.97226
12.1737 0.40625 0.972257
12.9591 0.40625 0.972259
13.7445 0.40625 0.972254
14.5299 0.40625 0.97225
15.3153 0.40625 0.97226
16.1007 0.40625 0.97226
16.8861 0.40625 0.972257
17.6715 0.40625 0.972259
18.4569 0.40625 0.972255
19.2423 0.40625 0.972256
20.0277 0.40625 0.972264
20.8131 0.40625 0.972253
21.5984 0.40625 0.972256
22.3838 0.40625 0.97226
23.1692 0.40625 0.972264
23.9546 0.40625 0.972263
24.74 0.40625 0.972256

0.392699 0.46875 0.99236
1.1781 0.46875 0.992349
1.9635 0.46875 0.992354
2.74889 0.46875 0.992356
3.53429 0.46875 0.992359
4.31969 0.46875 0.992349
5.10509 0.46875 0.992351
5.89049 0.46875 0.992353
6.67588 0.46875 0.992361
7.46128 0.46875 0.992358
8.24668 0.46875 0.992351
9.03208 0.46875 0.992356
9.81748 0.46875 0.992362
10.6029 0.46875 0.992353
11.3883 0.46875 0.99236
12.1737 0.46875 0.992357
12.9591 0.46875 0.99236
13.7445 0.46875 0.992359
14.5299 0.46875 0.992357
15.3153 0.46875 0.992352
16.1007 0.46875 0.992357
16.8861 0.46875 0.992355
17.6715 0.46875 0.992349
18.4569 0.46875 0.992356
19.2423 0.46875 0.99235
20.0277 0.46875 0.992357
20.8131 0.46875 0.992357
21.5984 0.46875 0.992353
22.3838 0.46875 0.99236
23.1692 0.46875 0.992361
23.9546 0.46875 0.992358
24.74 0.46875 0.992353

