0.392699 0.03125 4.21143e-08
0.392699 0.09375 4.20345e-08
0.392699 0.15625 4.2128e-08
0.392699 0.21875 4.23223e-08
0.392699 0.28125 4.20904e-08
0.392699 0.34375 4.13758e-08
0.392699 0.40625 4.01282e-08
0.392699 0.46875 3.85032e-08
0.392699 0.53125 3.66371e-08
0.392699 0.59375 3.48211e-08
0.392699 0.65625 3.33614e-08
0.392699 0.71875 3.23249e-08
0.392699 0.78125 3.14912e-08
0.392699 0.84375 3.03542e-08
0.392699 0.90625 2.87676e-08
0.392699 0.96875 2.6861e-08
0.392699 1.03125 2.52612e-08
0.392699 1.09375 2.42276e-08
0.392699 1.15625 2.39732e-08
0.392699 1.21875 2.3998e-08
0.392699 1.28125 2.41046e-08
0.392699 1.34375 2.3631e-08
0.392699 1.40625 2.26506e-08
0.392699 1.46875 2.07143e-08
0.392699 1.53125 1.84225e-08
0.392699 1.59375 1.55155e-08
0.392699 1.65625 1.29206e-08
0.392699 1.71875 1.00663e-08
0.392699 1.78125 8.02115e-09
0.392699 1.84375 5.86449e-09
0.392699 1.90625 5.18721e-09
0.392699 1.96875 4.09945e-09
1.1781 0.03125 5.04335e-08
1.1781 0.09375 5.2694e-08
1.1781 0.15625 5.39391e-08
1.1781 0.21875 5.46713e-08
1.1781 0.28125 5.44203e-08
1.1781 0.34375 5.35513e-08
1.1781 0.40625 5.19475e-08
1.1781 0.46875 5.00367e-08
1.1781 0.53125 4.79045e-08
1.1781 0.59375 4.59387e-08
1.1781 0.65625 4.42237e-08
1.1781 0.71875 4.28766e-08
1.1781 0.78125 4.16843e-08
1.1781 0.84375 4.04044e-08
1.1781 0.90625 3.89274e-08
1.1781 0.96875 3.7414e-08
1.1781 1.03125 3.6272e-08
1.1781 1.09375 3.56163e-08
1.1781 1.15625 3.54194e-08
1.1781 1.21875 3.51342e-08
1.1781 1.28125 3.46547e-08
1.1781 1.34375 3.36891e-08
1.1781 1.40625 3.27457e-08
1.1781 1.46875 3.16973e-08
1.1781 1.53125 3.12148e-08
1.1781 1.59375 3.08454e-08
1.1781 1.65625 3.12967e-08
1.1781 1.71875 3.17926e-08
1.1781 1.78125 3.32934e-08
1.1781 1.84375 3.45916e-08
1.1781 1.90625 3.65051e-08
1.1781 1.96875 3.62722e-08
1.9635 0.03125 -1.19576e-08
1.9635 0.09375 -1.11787e-08
1.9635 0.15625 -9.52905e-09
1.9635 0.21875 -7.835e-09
1.9635 0.28125 -5.38572e-09
1.9635 0.34375 -3.0256e-09
1.9635 0.40625 -5.4382e-10
1.9635 0.46875 1.46845e-09
1.9635 0.53125 3.17726e-09
1.9635 0.59375 4.34718e-09
1.9635 0.65625 5.23989e-09
1.9635 0.71875 5.92333e-09
1.9635 0.78125 6.69668e-09
1.9635 0.84375 7.70605e-09
1.9635 0.90625 8.94647e-09
1.9635 0.96875 1.02284e-08
1.9635 1.03125 1.11833e-08
1.9635 1.09375 1.17785e-08
1.9635 1.15625 1.19362e-08
1.9635 1.21875 1.20687e-08
1.9635 1.28125 1.21376e-08
1.9635 1.34375 1.26767e-08
1.9635 1.40625 1.35008e-08
1.9635 1.46875 1.52813e-08
1.9635 1.53125 1.73904e-08
1.9635 1.59375 2.04327e-08
1.9635 1.65625 2.32143e-08
1.9635 1.71875 2.67814e-08
1.9635 1.78125 2.94569e-08
1.9635 1.84375 3.28921e-08
1.9635 1.90625 3.43439e-08
1.9635 1.96875 3.75046e-08
2.74889 0.03125 1.23087e-08
2.74889 0.09375 1.008e-08
2.74889 0.15625 8.42953e-09
2.74889 0.21875 7.35881e-09
2.74889 0.28125 7.1545e-09
2.74889 0.34375 7.78784e-09
2.74889 0.40625 8.98743e-09
2.74889 0.46875 1.04828e-08
2.74889 0.53125 1.19057e-08
2.74889 0.59375 1.31548e-08
2.74889 0.65625 1.40723e-08
2.74889 0.71875 1.48583e-08
2.74889 0.78125 1.55626e-08
2.74889 0.84375 1.65226e-08
2.74889 0.90625 1.75975e-08
2.74889 0.96875 1.87734e-08
2.74889 1.03125 1.95387e-08
2.74889 1.09375 1.99854e-08
2.74889 1.15625 1.98858e-08
2.74889 1.21875 1.97186e-08
2.74889 1.28125 1.92232e-08
2.74889 1.34375 1.89088e-08
2.74889 1.40625 1.84109e-08
2.74889 1.46875 1.84135e-08
2.74889 1.53125 1.82796e-08
2.74889 1.59375 1.86125e-08
2.74889 1.65625 1.83934e-08
2.74889 1.71875 1.83892e-08
2.74889 1.78125 1.73875e-08
2.74889 1.84375 1.65709e-08
2.74889 1.90625 1.50564e-08
2.74889 1.96875 1.56291e-08
3.53429 0.03125 -2.95327e-08
3.53429 0.09375 -2.72211e-08
3.53429 0.15625 -2.57088e-08
3.53429 0.21875 -2.40255e-08
3.53429 0.28125 -2.26746e-08
3.53429 0.34375 -2.10833e-08
3.53429 0.40625 -1.95907e-08
3.53429 0.46875 -1.78818e-08
3.53429 0.53125 -1.6169e-08
3.53429 0.59375 -1.42675e-08
3.53429 0.65625 -1.23304e-08
3.53429 0.71875 -1.03499e-08
3.53429 0.78125 -8.5331e-09
3.53429 0.84375 -7.02808e-09
3.53429 0.90625 -5.88342e-09
3.53429 0.96875 -5.02926e-09
3.53429 1.03125 -4.19503e-09
3.53429 1.09375 -3.37442e-09
3.53429 1.15625 -2.47941e-09
3.53429 1.21875 -1.81367e-09
3.53429 1.28125 -1.2384e-09
3.53429 1.34375 -1.00527e-09
3.53429 1.40625 -7.93909e-10
3.53429 1.46875 -1.01643e-09
3.53429 1.53125 -1.29077e-09
