-0.981748 -1.0029 -3731.85
-0.589049 -1.0029 -7837.29
-0.19635 -1.0029 -9800.91
0.19635 -1.0029 3471.56
0.589049 -1.0029 1911.34
0.981748 -1.0029 -2930.56
1.37445 -1.0029 -5442.16
1.76715 -1.0029 -10676.4
2.15984 -1.0029 -1554.49
2.55254 -1.0029 3126.58
2.94524 -1.0029 -882.53
3.33794 -1.0029 -2763.65
3.73064 -1.0029 -12576.9
4.12334 -1.0029 -11533.2
4.51604 -1.0029 -7170.65
4.90874 -1.0029 -13194.9
5.30144 -1.0029 -5980.5
5.69414 -1.0029 -4946.9
6.08684 -1.0029 -2246.03
6.47953 -1.0029 4847.98
6.87223 -1.0029 -5277.61
7.26493 -1.0029 1396.59
7.65763 -1.0029 16553.7
8.05033 -1.0029 11402.3
8.44303 -1.0029 3819.35
8.83573 -1.0029 8788.25
9.22843 -1.0029 10197.6
9.62113 -1.0029 3468.55
10.0138 -1.0029 13987.1
10.4065 -1.0029 22187.9
10.7992 -1.0029 8102.91
11.1919 -1.0029 -4758.28
11.5846 -1.0029 -3731.85
11.9773 -1.0029 -7837.29
12.37 -1.0029 -9800.91
12.7627 -1.0029 3471.56
13.1554 -1.0029 1911.34
13.5481 -1.0029 -2930.56

-0.981748 -0.9971 -4974.32
-0.589049 -0.9971 -5700.78
-0.19635 -0.9971 -9860.13
0.19635 -0.9971 5716.83
0.589049 -0.9971 3162.86
0.981748 -0.9971 -2501.71
1.37445 -0.9971 -4426.98
1.76715 -0.9971 -12608.8
2.15984 -0.9971 -2555.22
2.55254 -0.9971 3390.29
2.94524 -0.9971 -2345.01
3.33794 -0.9971 -888.723
3.73064 -0.9971 -9174.82
4.12334 -0.9971 -12004.7
4.51604 -0.9971 -10636.8
4.90874 -0.9971 -11640
5.30144 -0.9971 -4211.92
5.69414 -0.9971 -3568.76
6.08684 -0.9971 -4282.47
6.47953 -0.9971 2312.36
6.87223 -0.9971 -3690.81
7.26493 -0.9971 3232.67
7.65763 -0.9971 18860.2
8.05033 -0.9971 8390.46
